,Unnamed: 0,jogador_id,partida_id,tipo
5979,1854,8474605,2013020936,ASSISTENCIA
5980,10472,8474716,2011020251,ASSISTENCIA
5981,5425,8475176,2016020073,ASSISTENCIA
5982,7704,8474679,2015021143,GOL
5983,9765,8475738,2018020591,ASSISTENCIA
5984,2545,8469638,2013020654,ASSISTENCIA
5985,775,8467875,2013021137,ASSISTENCIA
5986,6404,8477503,2016020079,ASSISTENCIA
5987,2453,8466142,2012020007,GOL
5988,5591,8471260,2017020194,GOL
5989,8361,8470613,2016020623,GOL
5990,8573,8475799,2015020504,ASSISTENCIA
5991,1967,8474600,2013020369,ASSISTENCIA
5992,2670,8471217,2012020240,ASSISTENCIA
5993,4844,8471274,2015020268,ASSISTENCIA
5994,4663,8476177,2015020007,GOL
5995,5989,8476292,2015020159,ASSISTENCIA
5996,9128,8476456,2017020227,ASSISTENCIA
5997,4171,8475764,2014021101,ASSISTENCIA
5998,13133,8473994,2011020600,GOL
5999,9866,8478870,2018020647,GOL
6000,2379,8477492,2013020884,ASSISTENCIA
6001,9300,8476806,2018020110,ASSISTENCIA
6002,11974,8459442,2011020318,ASSISTENCIA
6003,9907,8478463,2018020711,ASSISTENCIA
6004,5345,8474166,2016020593,ASSISTENCIA
6005,2666,8467353,2012020240,ASSISTENCIA
6006,6194,8469465,2015020914,ASSISTENCIA
6007,3784,8477499,2014021102,GOL
6008,12938,8467856,2010020295,ASSISTENCIA
6009,12762,8473449,2011021169,GOL
6010,1991,8471707,2013021191,GOL
6011,8217,8476882,2017020516,ASSISTENCIA
6012,3444,8467329,2014020024,ASSISTENCIA
6013,10910,8471269,2010020446,ASSISTENCIA
6014,12602,8475792,2011020029,ASSISTENCIA
6015,8067,8474870,2017020533,ASSISTENCIA
6016,639,8476874,2017030144,ASSISTENCIA
6017,6379,8477922,2015020892,ASSISTENCIA
6018,3428,8470110,2014020937,ASSISTENCIA
6019,3802,8475913,2014021216,GOL
6020,11454,8470655,2010020598,ASSISTENCIA
6021,11386,8464977,2011020301,GOL
6022,9730,8474131,2018020555,ASSISTENCIA
6023,11104,8473466,2011021008,ASSISTENCIA
6024,10100,8477933,2018020906,GOL
6025,5087,8471698,2015020052,ASSISTENCIA
6026,8190,8476455,2017021144,ASSISTENCIA
6027,3026,8471976,2014021096,GOL
6028,873,8474053,2012020310,ASSISTENCIA
6029,9406,8478427,2018020250,ASSISTENCIA
6030,5416,8475714,2016020073,GOL
6031,13515,8468064,2010020883,ASSISTENCIA
6032,5709,8474157,2015020031,ASSISTENCIA
6033,11464,8473548,2010020598,GOL
6034,9872,8475178,2018020651,ASSISTENCIA
6035,1031,8473473,2013020184,ASSISTENCIA
6036,11688,8470543,2010021033,GOL
6037,7049,8478403,2016020657,GOL
6038,10300,8480023,2018021031,GOL
6039,10248,8478474,2018020961,GOL
6040,11410,8471215,2011020463,ASSISTENCIA
6041,13960,8474578,2018030246,ASSISTENCIA
6042,13611,8476381,2018021075,ASSISTENCIA
6043,13667,8473564,2018021131,ASSISTENCIA
6044,31,8466149,2010030245,GOL
6045,12303,8470612,2010020053,ASSISTENCIA
6046,6252,8475758,2016020952,GOL
6047,8505,8470257,2016020851,GOL
6048,9110,8478528,2016021137,GOL
6049,9547,8476918,2018020347,GOL
6050,7195,8477010,2015020775,GOL
6051,11,8465200,2010030316,ASSISTENCIA
6052,6556,8476439,2016020311,ASSISTENCIA
6053,1416,8470613,2012020720,ASSISTENCIA
6054,3127,8474870,2014020560,ASSISTENCIA
6055,4640,8471498,2017021194,ASSISTENCIA
6056,10009,8478400,2018020829,ASSISTENCIA
6057,3131,8476292,2014020560,ASSISTENCIA
6058,5330,8470595,2016020593,ASSISTENCIA
6059,12463,8470920,2011021018,GOL
6060,2067,8469598,2013020254,ASSISTENCIA
6061,1701,8467346,2012020077,ASSISTENCIA
6062,9580,8475784,2018020367,GOL
6063,2298,8474151,2013020948,GOL
6064,5375,8475690,2015020116,GOL
6065,4110,8469500,2014020867,GOL
6066,6836,8474584,2017020538,ASSISTENCIA
6067,890,8474600,2013021087,GOL
6068,2850,8468636,2012020595,ASSISTENCIA
6069,7367,8477511,2016020477,GOL
6070,2603,8468484,2012020498,ASSISTENCIA
6071,5959,8464989,2015020859,ASSISTENCIA
6072,9383,8473419,2018020245,ASSISTENCIA
6073,7715,8476851,2015021143,ASSISTENCIA
6074,4809,8477505,2017020013,ASSISTENCIA
6075,13439,8467875,2010020610,GOL
6076,8107,8476869,2016020184,ASSISTENCIA
6077,3821,8467371,2014021227,ASSISTENCIA
6078,13857,8475913,2018030187,ASSISTENCIA
6079,8940,8476389,2017020052,GOL
6080,9958,8478458,2018020771,GOL
6081,13815,8474679,2018021271,GOL
6082,13090,8473568,2011020081,ASSISTENCIA
6083,558,8470613,2017030243,ASSISTENCIA
6084,13948,8476441,2018030236,ASSISTENCIA
6085,3607,8471482,2014020460,ASSISTENCIA
6086,90,8471338,2010030164,GOL
6087,2639,8475768,2013020601,ASSISTENCIA
6088,11036,8471217,2011021090,ASSISTENCIA
6089,2987,8475753,2014020486,ASSISTENCIA
6090,7672,8471716,2017020922,ASSISTENCIA
6091,1593,8471724,2012020369,ASSISTENCIA
6092,8230,8475098,2017020516,GOL
6093,13047,8471685,2010020225,ASSISTENCIA
6094,7696,8475764,2017020781,ASSISTENCIA
6095,1957,8476438,2012020370,ASSISTENCIA
6096,4470,8471976,2014020053,ASSISTENCIA
6097,2246,8471675,2013020638,ASSISTENCIA
6098,5150,8474250,2017020638,GOL
6099,12699,8467346,2010020385,GOL
6100,7457,8477506,2017020618,GOL
6101,5647,8471218,2017021165,ASSISTENCIA
6102,8998,8469455,2017020147,ASSISTENCIA
6103,2507,8466393,2012020083,GOL
6104,11703,8468085,2010021213,ASSISTENCIA
6105,11815,8470649,2010020436,ASSISTENCIA
6106,98,8469622,2010030164,GOL
6107,4342,8473422,2014020157,ASSISTENCIA
6108,8902,8473537,2015020455,ASSISTENCIA
6109,1317,8474141,2012020692,ASSISTENCIA
6110,2803,8471873,2012020350,ASSISTENCIA
6111,13202,8475166,2010021218,GOL
6112,13429,8471222,2010020610,ASSISTENCIA
6113,6313,8475175,2016021095,GOL
6114,1893,8465058,2012020019,ASSISTENCIA
6115,1423,8470755,2012020720,ASSISTENCIA
6116,12962,8471724,2010020335,ASSISTENCIA
6117,9991,8475726,2018020826,ASSISTENCIA
6118,9301,8474716,2018020110,ASSISTENCIA
6119,4708,8467400,2016021216,ASSISTENCIA
6120,10027,8479337,2018020834,GOL
6121,12777,8470626,2010020434,GOL
6122,2817,8460621,2012020053,ASSISTENCIA
6123,8782,8475761,2015020157,ASSISTENCIA
6124,13840,8474189,2018030131,GOL
6125,9238,8478427,2018020060,GOL
6126,11056,8471675,2011021090,ASSISTENCIA
6127,13349,8474151,2011021030,ASSISTENCIA
6128,4403,8475220,2014021087,ASSISTENCIA
6129,13076,8474220,2011020621,GOL
6130,5355,8477213,2015020335,ASSISTENCIA
6131,11552,8471514,2011020329,ASSISTENCIA
6132,713,8466393,2012020212,ASSISTENCIA
6133,13946,8475158,2018030236,ASSISTENCIA
6134,8855,8476470,2015020712,ASSISTENCIA
6135,529,8471215,2015030414,ASSISTENCIA
6136,10103,8471233,2018020906,ASSISTENCIA
6137,2484,8474498,2013020167,ASSISTENCIA
6138,2862,8476177,2012020101,ASSISTENCIA
6139,1136,8470110,2013020926,GOL
6140,11230,8467463,2010020493,ASSISTENCIA
6141,13127,8470626,2011020600,ASSISTENCIA
6142,1660,8473933,2012020478,ASSISTENCIA
6143,3351,8477932,2014020395,ASSISTENCIA
6144,7847,8474749,2015020219,ASSISTENCIA
6145,4386,8471217,2014020125,GOL
6146,9118,8478550,2016021137,ASSISTENCIA
6147,5361,8474040,2016020974,ASSISTENCIA
6148,12469,8470852,2011021018,ASSISTENCIA
6149,6516,8478075,2017020558,ASSISTENCIA
6150,2384,8474034,2013020151,GOL
6151,6204,8474291,2015020966,GOL
6152,10187,8474589,2018020952,GOL
6153,7772,8478493,2016020083,ASSISTENCIA
6154,7184,8478046,2017020377,ASSISTENCIA
6155,13066,8460621,2011020883,ASSISTENCIA
6156,13618,8475768,2018021076,GOL
6157,1099,8470613,2012020693,GOL
6158,197,8466160,2012030212,GOL
6159,8831,8477455,2017021154,ASSISTENCIA
6160,2412,8475151,2013020364,ASSISTENCIA
6161,9221,8468508,2018020029,ASSISTENCIA
6162,7225,8469760,2015020845,ASSISTENCIA
6163,7226,8471691,2015020845,GOL
6164,1451,8474037,2012020036,ASSISTENCIA
6165,1180,8474674,2012020661,ASSISTENCIA
6166,995,8475793,2013021183,ASSISTENCIA
6167,8134,8477220,2017020568,ASSISTENCIA
6168,9930,8476288,2018020761,GOL
6169,10361,8479339,2018021046,ASSISTENCIA
6170,4474,8474157,2014020053,ASSISTENCIA
6171,1491,8469459,2013020322,ASSISTENCIA
6172,449,8474034,2014030325,GOL
6173,3654,8473604,2014020177,GOL
6174,8143,8471284,2016021061,ASSISTENCIA
6175,3345,8471226,2014020395,GOL
6176,8009,8475218,2017020871,ASSISTENCIA
6177,12712,8474095,2010020385,ASSISTENCIA
6178,10941,8470596,2010021150,ASSISTENCIA
6179,6728,8477429,2016020737,GOL
6180,5980,8474034,2016021149,GOL
6181,8988,8476913,2017020147,ASSISTENCIA
6182,3474,8477932,2014020649,GOL
6183,565,8475744,2017030315,GOL
6184,9166,8475176,2018020006,ASSISTENCIA
6185,7632,8462042,2016020240,ASSISTENCIA
6186,1562,8474068,2013021084,ASSISTENCIA
6187,12081,8469469,2011020879,ASSISTENCIA
6188,1060,8473994,2013021133,ASSISTENCIA
6189,3533,8475745,2014020855,ASSISTENCIA
6190,5013,8479325,2017020396,ASSISTENCIA
6191,9494,8468508,2018020323,GOL
6192,9426,8476525,2018020276,ASSISTENCIA
6193,8312,8478585,2016020934,GOL
6194,10704,8465951,2010020238,ASSISTENCIA
6195,7139,8475791,2015021049,GOL
6196,561,8471214,2017030315,GOL
6197,1570,8471709,2013020433,GOL
6198,12644,8464979,2011021194,ASSISTENCIA
6199,8360,8474061,2015020426,ASSISTENCIA
6200,1299,8474577,2013020165,ASSISTENCIA
6201,13197,8470798,2010021218,ASSISTENCIA
6202,9633,8476458,2018020463,ASSISTENCIA
6203,484,8471309,2013030111,ASSISTENCIA
6204,8738,8477504,2016020871,GOL
6205,769,8473432,2013021137,ASSISTENCIA
6206,10599,8468505,2011021137,ASSISTENCIA
6207,3760,8467400,2014020879,GOL
6208,6289,8473962,2015021043,ASSISTENCIA
6209,8693,8478550,2016020607,GOL
6210,647,8478483,2017030126,ASSISTENCIA
6211,8198,8475314,2017020299,GOL
6212,6150,8475791,2016020631,ASSISTENCIA
6213,10226,8477944,2018020956,ASSISTENCIA
6214,7521,8476456,2016020955,GOL
6215,5070,8470724,2015020014,ASSISTENCIA
6216,5555,8475218,2015020611,ASSISTENCIA
6217,4827,8477015,2017020823,ASSISTENCIA
6218,2563,8469598,2013020654,ASSISTENCIA
6219,13703,8474573,2018021165,ASSISTENCIA
6220,361,8471254,2013030231,GOL
6221,185,8471862,2012030212,GOL
6222,10948,8473544,2011020099,ASSISTENCIA
6223,11645,8470120,2010020930,GOL
6224,13929,8470655,2018030215,ASSISTENCIA
6225,12899,8468636,2011020710,ASSISTENCIA
6226,5244,8468483,2017021093,GOL
6227,6124,8473546,2017020601,GOL
6228,4600,8473463,2016020885,GOL
6229,7117,8470655,2015021049,GOL
6230,7464,8475181,2017020618,ASSISTENCIA
6231,11119,8476454,2011021008,ASSISTENCIA
6232,12588,8470302,2010020880,GOL
6233,3312,8470171,2014020146,ASSISTENCIA
6234,774,8470616,2013021137,GOL
6235,4060,8469707,2014020337,GOL
6236,4750,8477406,2017020118,ASSISTENCIA
6237,4011,8474586,2014020736,ASSISTENCIA
6238,8400,8473573,2017021048,ASSISTENCIA
6239,4021,8469770,2014020736,ASSISTENCIA
6240,4429,8448208,2014021222,GOL
6241,7519,8469455,2016020955,ASSISTENCIA
6242,819,8471675,2013020853,ASSISTENCIA
6243,11530,8466138,2011021044,ASSISTENCIA
6244,8561,8474818,2015020504,GOL
6245,11362,8474141,2011021043,ASSISTENCIA
6246,7911,8466139,2017020321,ASSISTENCIA
6247,10903,8471887,2011020933,GOL
6248,7206,8475222,2017021011,GOL
6249,11313,8468085,2011020795,ASSISTENCIA
6250,5748,8478402,2015020900,ASSISTENCIA
6251,13003,8474563,2011020753,GOL
6252,1175,8473412,2012020661,GOL
6253,13718,8477934,2018021194,GOL
6254,2064,8474563,2012020099,ASSISTENCIA
6255,11190,8471346,2011020130,ASSISTENCIA
6256,10154,8476455,2018020942,GOL
6257,13226,8470156,2011020324,GOL
6258,13145,8469490,2010021006,ASSISTENCIA
6259,7429,8467876,2017020044,ASSISTENCIA
6260,11468,8473579,2010020598,ASSISTENCIA
6261,2479,8467988,2013020167,ASSISTENCIA
6262,9075,8479370,2017021203,GOL
6263,3995,8475172,2014020959,ASSISTENCIA
6264,10724,8468526,2010020818,GOL
6265,6430,8475177,2015020746,ASSISTENCIA
6266,6428,8475754,2015020746,GOL
6267,10433,8470105,2010020562,ASSISTENCIA
6268,13170,8467371,2011021094,ASSISTENCIA
6269,8634,8474578,2016020970,ASSISTENCIA
6270,4147,8475191,2014020386,GOL
6271,12804,8470638,2011020616,ASSISTENCIA
6272,12639,8471346,2011021194,GOL
6273,10847,8467899,2010020548,ASSISTENCIA
6274,11490,8467344,2010020828,ASSISTENCIA
6275,13223,8470602,2011020324,GOL
6276,8663,8475178,2017021216,ASSISTENCIA
6277,7597,8474149,2017021193,GOL
6278,9728,8470755,2018020555,GOL
6279,2728,8469707,2013020332,ASSISTENCIA
6280,5335,8470604,2016020593,GOL
6281,9750,8475166,2018020582,GOL
6282,12415,8470755,2010020535,ASSISTENCIA
6283,4566,8478402,2017021124,ASSISTENCIA
6284,1578,8473533,2013020433,GOL
6285,11545,8468881,2011020329,ASSISTENCIA
6286,229,8475794,2011030127,GOL
6287,12170,8471697,2010020573,ASSISTENCIA
6288,10426,8469492,2010020637,ASSISTENCIA
6289,11467,8471346,2010020598,ASSISTENCIA
6290,13372,8470877,2011020596,GOL
6291,12220,8475794,2011020010,ASSISTENCIA
6292,1442,8473571,2013020152,ASSISTENCIA
6293,862,8473449,2013020512,GOL
6294,6611,8474641,2016020517,GOL
6295,4134,8468064,2014021229,ASSISTENCIA
6296,5799,8474066,2015021057,ASSISTENCIA
6297,13739,8477015,2018021223,ASSISTENCIA
6298,787,8470169,2012020154,ASSISTENCIA
6299,9304,8475722,2018020110,GOL
6300,7691,8475726,2015020326,ASSISTENCIA
6301,4866,8476381,2016020398,ASSISTENCIA
6302,28,8474564,2010030316,GOL
6303,9800,8477479,2018020606,ASSISTENCIA
6304,4842,8477501,2015020268,GOL
6305,1525,8468635,2013020630,ASSISTENCIA
6306,2902,8471958,2013021073,GOL
6307,9943,8477946,2018020764,GOL
6308,12533,8471352,2010020080,ASSISTENCIA
6309,4881,8476882,2017020550,ASSISTENCIA
6310,2172,8470162,2012020505,ASSISTENCIA
6311,8323,8476292,2016020934,ASSISTENCIA
6312,8256,8467496,2016021068,ASSISTENCIA
6313,12961,8471724,2010020335,ASSISTENCIA
6314,12395,8475169,2010020193,GOL
6315,13035,8470543,2010020384,ASSISTENCIA
6316,8578,8478403,2015020735,GOL
6317,10449,8457063,2010020589,ASSISTENCIA
6318,7830,8474709,2016020693,GOL
6319,4650,8476887,2017021194,ASSISTENCIA
6320,11849,8470283,2011020136,GOL
6321,8818,8474590,2017021154,ASSISTENCIA
6322,2944,8474190,2014020242,ASSISTENCIA
6323,4200,8470655,2014021048,ASSISTENCIA
6324,9665,8476453,2018020482,ASSISTENCIA
6325,776,8475768,2013020954,ASSISTENCIA
6326,3985,8476454,2014021078,GOL
6327,9512,8475798,2018020327,ASSISTENCIA
6328,7736,8474190,2015021168,GOL
6329,7888,8470638,2017020636,GOL
6330,5113,8471707,2016021114,GOL
6331,11035,8470289,2011021090,GOL
6332,7304,8475730,2017021150,ASSISTENCIA
6333,9317,8476443,2018020135,ASSISTENCIA
6334,12275,8474139,2011020450,ASSISTENCIA
6335,8945,8476808,2016020094,ASSISTENCIA
6336,11709,8462038,2010021213,GOL
6337,9122,8468611,2015021065,GOL
6338,235,8473548,2015030143,ASSISTENCIA
6339,8519,8471218,2017021182,ASSISTENCIA
6340,2357,8471685,2013020884,GOL
6341,11848,8473482,2011020136,GOL
6342,4375,8471678,2014020563,GOL
6343,11929,8473914,2010021205,GOL
6344,454,8467400,2014030325,ASSISTENCIA
6345,402,8475208,2016030416,ASSISTENCIA
6346,12117,8471686,2010020028,ASSISTENCIA
6347,9430,8474157,2018020276,ASSISTENCIA
6348,12436,8467899,2010020376,GOL
6349,5783,8470613,2016020828,GOL
6350,13600,8477015,2018021065,GOL
6351,2920,8474685,2014020394,ASSISTENCIA
6352,573,8476975,2017030315,GOL
6353,13276,8475784,2010020832,GOL
6354,5646,8471218,2017021165,GOL
6355,4410,8473994,2014021087,ASSISTENCIA
6356,233,8474013,2015030143,ASSISTENCIA
6357,9664,8476453,2018020482,GOL
6358,629,8471675,2017030144,ASSISTENCIA
6359,2060,8475268,2012020099,ASSISTENCIA
6360,3107,8475692,2014020406,ASSISTENCIA
6361,12398,8467463,2011020817,GOL
6362,11675,8468086,2010021033,ASSISTENCIA
6363,4057,8474563,2014020118,ASSISTENCIA
6364,10977,8473579,2010020551,GOL
6365,4725,8470144,2015021204,GOL
6366,13724,8470595,2018021202,GOL
6367,7088,8476288,2016020379,ASSISTENCIA
6368,3822,8476887,2014021227,GOL
6369,11329,8475167,2010020688,ASSISTENCIA
6370,9628,8477455,2018020462,ASSISTENCIA
6371,3884,8471664,2014021017,ASSISTENCIA
6372,11280,8467329,2011020588,ASSISTENCIA
6373,13260,8470655,2010021029,GOL
6374,3218,8477496,2014020160,GOL
6375,3907,8470699,2014020842,ASSISTENCIA
6376,8598,8473473,2015020539,ASSISTENCIA
6377,1273,8475772,2013021057,ASSISTENCIA
6378,8007,8470151,2017020871,GOL
6379,13137,8470063,2011020600,ASSISTENCIA
6380,3158,8474625,2014020277,ASSISTENCIA
6381,3475,8475760,2014020649,ASSISTENCIA
6382,7762,8470600,2016020083,GOL
6383,13912,8478550,2018030215,ASSISTENCIA
6384,5888,8474590,2017020667,ASSISTENCIA
6385,5657,8471675,2016020263,GOL
6386,6454,8479398,2017021075,ASSISTENCIA
6387,12446,8466035,2010020166,ASSISTENCIA
6388,12246,8470595,2010020205,ASSISTENCIA
6389,8846,8467875,2015020307,ASSISTENCIA
6390,4361,8473563,2014020657,ASSISTENCIA
6391,10161,8471262,2018020942,GOL
6392,12139,8466378,2011020113,ASSISTENCIA
6393,6181,8474749,2015020914,GOL
6394,12026,8471676,2010020815,GOL
6395,13917,8478567,2018030215,GOL
6396,8073,8462042,2015020664,ASSISTENCIA
6397,12069,8467400,2010020235,ASSISTENCIA
6398,12256,8474091,2010020205,ASSISTENCIA
6399,8935,8477955,2017020052,GOL
6400,2204,8470257,2012020526,ASSISTENCIA
6401,2567,8466148,2013021020,GOL
6402,3824,8475906,2014021227,ASSISTENCIA
6403,7130,8471284,2015021049,ASSISTENCIA
6404,7472,8478500,2017020618,GOL
6405,1861,8474577,2013020936,GOL
6406,10062,8479337,2018020857,ASSISTENCIA
6407,6131,8477499,2017020601,GOL
6408,5329,8469506,2016020593,ASSISTENCIA
6409,13496,8474613,2011020433,ASSISTENCIA
6410,5360,8477416,2016020974,GOL
6411,7863,8467875,2015020200,ASSISTENCIA
6412,8515,8476792,2017021182,GOL
6413,12711,8474085,2010020385,ASSISTENCIA
6414,2308,8473544,2013020710,ASSISTENCIA
6415,1375,8468509,2012020258,ASSISTENCIA
6416,12115,8465058,2010020028,ASSISTENCIA
6417,8309,8478396,2016020934,ASSISTENCIA
6418,1668,8471284,2013020908,GOL
6419,12224,8459670,2011020727,ASSISTENCIA
6420,13175,8467389,2011020553,ASSISTENCIA
6421,1633,8474849,2012020295,ASSISTENCIA
6422,6024,8478046,2017020444,GOL
6423,2739,8470713,2013020332,ASSISTENCIA
6424,12239,8469638,2010020205,ASSISTENCIA
6425,11201,8474578,2011020130,ASSISTENCIA
6426,11563,8469466,2010020358,GOL
6427,1942,8474586,2012020370,ASSISTENCIA
6428,2265,8474590,2013020266,GOL
6429,607,8475188,2017030174,GOL
6430,2617,8467330,2012020498,ASSISTENCIA
6431,11156,8459628,2011020315,ASSISTENCIA
6432,5578,8478427,2017020194,ASSISTENCIA
6433,2156,8473544,2012020505,GOL
6434,11148,8466160,2011020059,ASSISTENCIA
6435,9678,8478131,2018020512,GOL
6436,3293,8475236,2014020602,ASSISTENCIA
6437,7825,8467493,2016020693,ASSISTENCIA
6438,6050,8471346,2015020323,ASSISTENCIA
6439,8566,8475794,2015020504,ASSISTENCIA
6440,136,8475166,2012030114,ASSISTENCIA
6441,4996,8476453,2016021206,GOL
6442,1520,8470667,2013020630,GOL
6443,9615,8477447,2018020438,ASSISTENCIA
6444,5604,8470740,2016020744,ASSISTENCIA
6445,12432,8470803,2010020376,ASSISTENCIA
6446,2994,8476442,2014021212,GOL
6447,6470,8475176,2017021244,ASSISTENCIA
6448,11090,8466215,2010020840,GOL
6449,6588,8478500,2016021208,ASSISTENCIA
6450,8799,8474673,2015020534,ASSISTENCIA
6451,5486,8475098,2015020312,GOL
6452,7612,8471214,2016020697,GOL
6453,13413,8469534,2011020625,ASSISTENCIA
6454,3923,8467423,2014021100,ASSISTENCIA
6455,416,8471678,2013030147,GOL
6456,7115,8474565,2015021049,ASSISTENCIA
6457,13415,8469469,2011020625,GOL
6458,12305,8470621,2010020053,ASSISTENCIA
6459,13213,8471236,2010021218,ASSISTENCIA
6460,2777,8471514,2013020634,ASSISTENCIA
6461,13266,8476454,2011020024,GOL
6462,3848,8474870,2014021095,GOL
6463,2182,8468064,2012020136,GOL
6464,6180,8471676,2015020914,GOL
6465,9536,8477944,2018020347,GOL
6466,10439,8473446,2010020562,GOL
6467,5924,8474062,2015021054,GOL
6468,8756,8470621,2017021096,GOL
6469,10212,8476869,2018020956,GOL
6470,10959,8470599,2011020099,ASSISTENCIA
6471,3878,8471266,2014021017,GOL
6472,9069,8475197,2017021203,ASSISTENCIA
6473,11736,8476455,2011020796,GOL
6474,10435,8462038,2010020562,GOL
6475,2348,8472382,2012020340,ASSISTENCIA
6476,2471,8470151,2013020360,ASSISTENCIA
6477,2264,8471214,2013020266,GOL
6478,4333,8474166,2014021103,ASSISTENCIA
6479,4419,8475199,2014021222,ASSISTENCIA
6480,4376,8474586,2014020563,ASSISTENCIA
6481,8511,8476892,2016020851,ASSISTENCIA
6482,9078,8474207,2017020530,GOL
6483,7939,8474574,2017020646,ASSISTENCIA
6484,3088,8468509,2014020550,ASSISTENCIA
6485,11985,8471699,2011020318,GOL
6486,13867,8475191,2018030187,ASSISTENCIA
6487,1413,8467899,2013020352,ASSISTENCIA
6488,9795,8477946,2018020606,ASSISTENCIA
6489,13973,8473419,2018030416,ASSISTENCIA
6490,5117,8475625,2016021114,ASSISTENCIA
6491,13903,8474569,2018030244,GOL
6492,704,8471273,2012020204,ASSISTENCIA
6493,4128,8471699,2014021229,ASSISTENCIA
6494,5472,8477497,2015020291,GOL
6495,1209,8475462,2013021110,ASSISTENCIA
6496,3626,8475149,2014020506,ASSISTENCIA
6497,5367,8474090,2015020116,ASSISTENCIA
6498,7861,8475233,2015020219,ASSISTENCIA
6499,3027,8474157,2014021096,ASSISTENCIA
6500,12816,8470604,2011020766,GOL
6501,8557,8475172,2016020391,ASSISTENCIA
6502,9721,8477492,2018020555,GOL
6503,6377,8470794,2015020892,ASSISTENCIA
6504,10229,8475343,2018020956,GOL
6505,1902,8469544,2012020019,GOL
6506,5477,8474736,2015020312,GOL
6507,1279,8470852,2013021057,ASSISTENCIA
6508,8406,8471276,2017021048,GOL
6509,11948,8467334,2010020853,ASSISTENCIA
6510,10608,8471185,2011021137,ASSISTENCIA
6511,6105,8475158,2016020803,ASSISTENCIA
6512,3859,8474564,2014020021,ASSISTENCIA
6513,3795,8470877,2014020401,ASSISTENCIA
6514,12761,8470144,2011021169,ASSISTENCIA
6515,5917,8476468,2015021052,ASSISTENCIA
6516,5805,8467370,2015021057,ASSISTENCIA
6517,11520,8470120,2010020011,ASSISTENCIA
6518,2764,8470599,2013020458,GOL
6519,5247,8474578,2017021093,ASSISTENCIA
6520,13490,8469457,2011020433,ASSISTENCIA
6521,13468,8471514,2011020847,ASSISTENCIA
6522,4307,8476432,2014020382,GOL
6523,6922,8470281,2016020427,ASSISTENCIA
6524,1913,8462038,2012020019,GOL
6525,13668,8476346,2018021131,GOL
6526,1263,8471226,2012020407,GOL
6527,9101,8475191,2017020355,ASSISTENCIA
6528,10844,8469467,2010020548,GOL
6529,6521,8470794,2015020305,GOL
6530,4544,8478500,2016020246,ASSISTENCIA
6531,11885,8468513,2010020899,ASSISTENCIA
6532,10415,8470105,2010020637,ASSISTENCIA
6533,10067,8480946,2018020857,GOL
6534,2231,8476885,2013020638,GOL
6535,6676,8475176,2016020570,ASSISTENCIA
6536,5838,8477989,2017020988,GOL
6537,5350,8473465,2015020335,ASSISTENCIA
6538,4398,8475728,2014021087,ASSISTENCIA
6539,13264,8471311,2011020024,ASSISTENCIA
6540,9234,8478398,2018020040,GOL
6541,5369,8475193,2015020116,ASSISTENCIA
6542,11005,8468635,2010020963,ASSISTENCIA
6543,13219,8470617,2010021218,ASSISTENCIA
6544,10528,8466148,2011020708,GOL
6545,6775,8477501,2015020415,GOL
6546,2820,8465202,2012020053,ASSISTENCIA
6547,2842,8475798,2012020089,ASSISTENCIA
6548,6325,8462038,2015020897,ASSISTENCIA
6549,5156,8474166,2017020881,ASSISTENCIA
6550,524,8475768,2015030234,ASSISTENCIA
6551,10900,8471859,2011020933,ASSISTENCIA
6552,3994,8475180,2014020959,ASSISTENCIA
6553,7841,8467876,2015020219,GOL
6554,11352,8459429,2011021043,ASSISTENCIA
6555,13920,8473419,2018030215,GOL
6556,10756,8470144,2011021143,GOL
6557,3076,8474564,2014021172,GOL
6558,5130,8478042,2016021114,GOL
6559,7987,8468508,2017021243,ASSISTENCIA
6560,2939,8474584,2014020242,GOL
6561,7933,8471218,2017020646,ASSISTENCIA
6562,2800,8464956,2012020350,ASSISTENCIA
6563,4778,8475744,2015020135,GOL
6564,557,8474571,2017030243,ASSISTENCIA
6565,12331,8475150,2011021014,ASSISTENCIA
6566,816,8468498,2013020853,ASSISTENCIA
6567,692,8474098,2013021105,GOL
6568,12567,8471303,2011020550,ASSISTENCIA
6569,4548,8475462,2016020246,ASSISTENCIA
6570,9281,8475913,2018020107,ASSISTENCIA
6571,8374,8476462,2016020623,GOL
6572,3910,8474743,2014020842,ASSISTENCIA
6573,4179,8470626,2014021101,GOL
6574,4396,8475166,2014020125,GOL
6575,6140,8473534,2016020011,ASSISTENCIA
6576,7278,8477493,2017020369,GOL
6577,9187,8475750,2018020014,ASSISTENCIA
6578,1326,8473563,2013021157,ASSISTENCIA
6579,13449,8473994,2011021042,GOL
6580,12408,8464977,2011020817,ASSISTENCIA
6581,1017,8476454,2013020787,GOL
6582,6371,8466138,2015020892,GOL
6583,11879,8471392,2010020703,ASSISTENCIA
6584,9447,8477932,2018020296,GOL
6585,424,8470281,2016030153,ASSISTENCIA
6586,543,8471707,2017030243,ASSISTENCIA
6587,13009,8473563,2011020520,ASSISTENCIA
6588,12425,8460542,2011020037,GOL
6589,12209,8466378,2011020010,GOL
6590,2965,8476235,2014020261,ASSISTENCIA
6591,1781,8476808,2013020510,ASSISTENCIA
6592,4753,8475794,2017020118,GOL
6593,2955,8469506,2014020261,ASSISTENCIA
6594,602,8475176,2017030232,ASSISTENCIA
